Estado,Cidade,Data,Preço Gasolina (R$/L),Preço Etanol (R$/L),Ano,Inflação (%),PIB per Capita,Taxa de Desemprego,Média de Preços Históricos
MG,Campinas,2020-07-18,4.984692617777082,4.699113378522662,2020,3.788017929026032,46162.79748565453,14.8738867934877,4.931648552556504
SP,Rio de Janeiro,2020-07-19,5.492964302893931,3.0804131931065135,2020,1.5927053132204239,29293.16480369684,13.567918816911606,4.802979410098192
MG,Belo Horizonte,2020-07-20,4.4918094663266785,3.167785797879219,2020,1.874175210712039,43090.23476744829,9.109860780526457,4.224356544173882
RS,Rio de Janeiro,2020-07-21,5.868305258940504,3.1838412396062568,2020,2.5348033683962723,32774.47362642038,8.925786245780435,5.722655347126178
RS,Salvador,2020-07-22,4.435427072978429,3.326457628460406,2020,1.8747087389420765,33287.83704597105,10.062851027098496,4.10327996913556
MG,Niterói,2020-07-23,4.752198969034535,4.543640618131055,2020,3.396760882622356,48526.16168122967,13.174235262762972,4.119405118261539
RS,Salvador,2020-07-24,5.078999963072386,3.6986605139231603,2020,4.10994314574026,24413.50017811891,9.638007093231538,4.954245874197735
BA,Feira de Santana,2020-07-25,5.8337316535098225,3.465957515793609,2020,4.5813864781957525,26171.805975764364,8.334072952174811,4.350065686819523
RS,Feira de Santana,2020-07-26,5.984272511630596,3.7978278600075694,2020,1.9932736349340971,35217.25337763723,11.516585765721075,4.0198947578650595
MG,Salvador,2020-07-27,4.123586954103549,4.89919821882634,2020,1.0425894075796744,23721.13288398606,12.35047464494802,5.68053541914867
RS,Uberlândia,2020-07-28,5.183626995144917,3.5174984895445878,2020,1.4947794353048165,29856.646530416783,7.4916614325348,5.38204301085106
RS,Uberlândia,2020-07-29,4.117420318819497,3.057529303828379,2020,4.871847820641107,37078.16056164624,6.268711614589925,4.425543586285229
MG,Niterói,2020-07-30,5.758414208919859,4.514324992128838,2020,3.7433171621469667,34551.04828383929,5.197922153932323,5.734239955367396
BA,Belo Horizonte,2020-07-31,4.929387943320333,3.3244111770338467,2020,1.4367849806711432,30613.453259259957,13.565936318957023,5.8531204159418655
BA,Porto Alegre,2020-08-01,4.771008542632158,4.539387566240039,2020,1.5328187401570816,39660.864603871625,9.663083150447806,4.943176488432741
MG,Belo Horizonte,2020-08-02,5.044106985339871,3.9162609342893373,2020,1.4447914826727661,37004.84541450896,13.76031017920906,4.89006448959221
RJ,Belo Horizonte,2020-08-03,4.539595782520955,4.187980173352252,2020,1.8297123446976826,29346.572798244473,5.4156257027822345,4.689965572687463
RS,Uberlândia,2020-08-04,5.0232552841546365,4.0577601257487395,2020,1.3368796176334978,38837.856235086394,14.24026299685078,5.009388446949976
RJ,Rio de Janeiro,2020-08-05,5.282609917376845,4.122330038427294,2020,3.174874015653499,43605.86477673426,5.857978523856352,4.7634176935278125
SP,Uberlândia,2020-08-06,4.297970369256378,3.152189976881884,2020,2.5934545689044817,40805.814418662274,13.459129399314866,4.098036465348008
RS,São Paulo,2020-08-07,4.413127857561042,3.5041898223122474,2020,2.1826284749029683,26040.87066800973,10.019897484743943,4.640567230720838
MG,Belo Horizonte,2020-08-08,5.056154297945324,4.621493115828782,2020,4.235911082332918,26037.336715947007,6.745025508133655,5.215924463167861
BA,Belo Horizonte,2020-08-09,5.738234581166874,3.2207712021305364,2020,1.5772330542726771,26826.141190609967,9.959087746338756,4.786772224183681
BA,Uberlândia,2020-08-10,5.572648140943278,3.548265963549978,2020,4.496038737056594,34653.49334483738,13.006933130391191,5.2664509853816
MG,Campinas,2020-08-11,4.409669073238179,4.245912220243624,2020,1.9193061386176216,36561.2982664797,13.621542650830277,4.20795382478531
MG,Campinas,2020-08-12,4.739407003869948,3.707084991410393,2020,1.425984512776287,38374.19818506719,11.471195927448539,4.626654092377711
SP,Campinas,2020-08-13,4.598837243645009,4.930698789117695,2020,4.996127011437171,29753.882235322504,6.4962320827028535,5.6715885592039355
MG,Belo Horizonte,2020-08-14,4.655296460148473,3.360579320903831,2020,3.7900842192263386,28918.777881263384,13.999488028128287,4.955298563272153
RS,Canoas,2020-08-15,4.144588446193799,4.407444931757581,2020,3.182594654482977,21070.78906327959,12.023171692873554,5.800485725517298
RJ,Porto Alegre,2020-08-16,4.554306521746643,4.779062673709783,2020,2.3454610290931934,45424.494685315454,10.983514348418776,4.10933491388001
RS,Porto Alegre,2020-08-17,4.511785830395216,4.484945069679327,2020,4.927959984419992,30021.85720847661,13.104650434513704,5.6099849684333085
RJ,Canoas,2020-08-18,5.207868847021349,4.068592441589242,2020,2.0900311828467544,21402.545721817558,8.634922733859927,4.135901921755205
BA,Belo Horizonte,2020-08-19,5.063517071484822,3.710827922664497,2020,1.7686028028310599,47572.33996039738,10.384950149266672,4.2032781163611
RJ,Porto Alegre,2020-08-20,5.6349552912227905,3.0228460869109433,2020,4.66614534851384,23226.95594207153,7.032543862018624,5.933530957941511
MG,Feira de Santana,2020-08-21,4.806416104708884,4.816963145817944,2020,2.5156878392968225,34287.75034715363,9.55972848312485,4.722598361885923
RJ,Feira de Santana,2020-08-22,5.136096857909505,3.3757650846715075,2020,3.8896043800116504,26301.890211866754,7.315518284954036,4.8987492707795806
BA,Feira de Santana,2020-08-23,5.729486164024327,3.31675203835771,2020,3.147432480794817,35529.19788337007,13.700915952665307,4.601748405769795
MG,São Paulo,2020-08-24,4.321998718950917,3.7073611934011974,2020,2.7066950702459995,31175.04220358473,10.319432962035615,4.839356906441295
RJ,São Paulo,2020-08-25,5.253931605478767,3.3695115448847055,2020,1.5752434626906804,30600.357949135265,11.962106929203339,5.481640298177119
MG,Campinas,2020-08-26,5.993122535952697,3.848683599343434,2020,1.329602612830287,41151.43350733376,8.780286028173128,4.702114644223133
RJ,Niterói,2020-08-27,4.606662150211356,4.176958941689519,2020,2.537043430785294,47810.55600015842,12.331680387280919,5.757002664200539
MG,São Paulo,2020-08-28,5.314373380612452,4.040483664442103,2020,2.3280534759937916,24594.019634705255,10.67356182857651,4.5912417349417
SP,Belo Horizonte,2020-08-29,5.625527375850436,3.0725896867581577,2020,3.8730939577044454,46003.458405716665,9.641977681563725,4.473563608749897
SP,Belo Horizonte,2020-08-30,4.274643416094859,3.496367417974846,2020,4.950530296822229,25849.847751413425,13.659254977378396,4.5784399889381815
SP,Feira de Santana,2020-08-31,5.831128852985128,3.145698435420417,2020,1.0216036930840118,46914.25450532755,13.492595811245796,5.183914557186336
RJ,Uberlândia,2020-09-01,5.636204123362329,3.5236965822216524,2020,2.3376197575000037,48409.0704514158,8.308107154016291,4.655618509196557
RJ,Salvador,2020-09-02,4.064841503637979,3.3522593488461396,2020,3.348181485354532,42035.618209837936,12.971663010546688,4.202934365498617
SP,Porto Alegre,2020-09-03,4.965768604215882,4.744229636754718,2020,4.090788207140891,35934.20204612197,13.728459563237703,4.533679638157459
MG,Porto Alegre,2020-09-04,5.910890006855931,3.5234063221502203,2020,1.1624555843440696,41932.57643267051,7.034152333786679,5.092609152678538
SP,Belo Horizonte,2020-09-05,5.963119442309761,3.8603401774892516,2020,2.5380810699484955,36151.06416653622,8.566335147754458,4.807387408459286
MG,Niterói,2020-09-06,5.04238919226467,4.809470419756032,2020,1.420071685522434,30218.584443099604,12.682163582901254,5.120135483068156
RJ,Campinas,2020-09-07,4.142837123966871,3.931403622732005,2020,4.975608586736302,49492.58280551499,5.391764282417353,4.5362211845836065
RS,Campinas,2020-09-08,5.15565407668137,4.324188340965284,2020,3.837610009083312,47607.6866798759,10.95063744628455,5.966727240075283
RJ,São Paulo,2020-09-09,5.556614979268098,4.8214081765507,2020,4.51483272123841,38268.88460400417,9.853669103887448,4.674932512776228
SP,Rio de Janeiro,2020-09-10,5.899284098383919,3.456928144337282,2020,3.26467821216674,34135.80619668799,6.789124062946092,5.621890777249852
RJ,Porto Alegre,2020-09-11,5.6787841484840405,4.848945950813183,2020,2.782067204238092,48388.670230341624,6.935063505686216,4.250926397712613
RS,Belo Horizonte,2020-09-12,4.168915999655729,4.218310660464413,2020,3.949354070330525,25018.69075943829,13.29458876681608,5.054814062078753
MG,Feira de Santana,2020-09-13,5.353847038938412,4.049795064141094,2020,2.3473160082387428,26410.882429170437,10.539295554618159,4.836236914479228
MG,Salvador,2020-09-14,4.442529618133607,3.7967274913598823,2020,2.462142515084657,43712.07208212241,5.158243221142401,5.575259694634791
RJ,Rio de Janeiro,2020-09-15,4.039695166518185,3.416636173669546,2020,1.6698946436347435,27577.15831449956,11.945822530343412,5.406942081662867
SP,Rio de Janeiro,2020-09-16,5.124418525516595,4.287142426023667,2020,4.222821094177716,28492.033245698003,9.26603197517088,5.045441796946257
RJ,Salvador,2020-09-17,5.511649093688403,4.65483474571719,2020,3.9933803611693253,48944.1208940922,8.502104138261076,4.754394067303446
RS,Belo Horizonte,2020-09-18,4.502127954283564,4.976276348558936,2020,4.927219206461496,30420.85607097864,14.280579770994695,5.41473737007278
SP,Campinas,2020-09-19,4.53628493650271,3.569502372144907,2020,4.7846731731569445,26950.335763283845,7.153858498920425,5.419164406580095
MG,Niterói,2020-09-20,4.4832414558958344,3.0414256906268093,2020,1.5895788652700018,35325.37459984636,11.093217384306355,4.911319972440328
SP,Salvador,2020-09-21,5.195860657714333,4.197362584567958,2020,2.4219493357030726,39049.3912969876,11.226938891339962,5.338972305261178
RS,São Paulo,2020-09-22,4.066482638506132,4.5101226727213595,2020,1.0095860016620972,48227.241070644726,5.878616385534999,5.187316277381462
RS,Uberlândia,2020-09-23,4.782245781203271,3.4373960331338065,2020,3.8512539376491697,36964.03746590334,6.5899480677298605,4.564964641073596
RJ,São Paulo,2020-09-24,4.872855717094243,3.7532119086901905,2020,3.5099537065338247,34461.45325000709,8.397821990960782,4.925345262970686
BA,Canoas,2020-09-25,5.7961200388760465,3.4893469555632297,2020,2.879499179325318,41480.29252492023,7.117499581799321,5.236939627367438
BA,Canoas,2020-09-26,4.135973812160421,4.003643895057638,2020,3.4838248196529147,48430.053331689734,9.514535539523912,5.6406384436807935
MG,São Paulo,2020-09-27,5.853739725782738,3.506296994912004,2020,3.4642436551740468,38637.60145651388,9.365268582218823,5.021805501444634
RJ,Rio de Janeiro,2020-09-28,4.419546653784542,3.0263342164511995,2020,1.8826658925765343,40868.91290225989,7.3473002270875885,5.875390764818508
RJ,Belo Horizonte,2020-09-29,5.246984222309694,4.927216132394172,2020,3.7891267473208297,31866.91618380761,11.222916218987987,5.071208858657281
SP,São Paulo,2020-09-30,5.358812350436961,3.1451799724102,2020,3.3281589720747315,39448.164922830016,7.763654422752763,5.470992509754963
SP,Canoas,2020-10-01,5.518505217245489,4.674550459108515,2020,3.5830372996330504,48019.34074742277,9.136523279224882,4.756234480177264
MG,São Paulo,2020-10-02,5.635690583063087,4.140699929235805,2020,3.1806917832280477,42258.279340549874,5.625162626301805,5.037789546954526
RS,Feira de Santana,2020-10-03,4.0352089376467015,3.0471440402365424,2020,1.058252503523962,45159.63418562063,11.671820370723136,4.68378877866493
RS,Canoas,2020-10-04,5.656500155772098,3.164983090071452,2020,1.4584293396810333,31481.800221357276,9.302415010903824,4.175371449043952
RS,Canoas,2020-10-05,5.247274890878885,3.5469317774241835,2020,1.9256160933428235,25074.30382412154,11.012292857878137,5.133414122846031
BA,Campinas,2020-10-06,5.189408862809847,3.9269595717533843,2020,2.669823048614009,48060.066052640934,11.419475100807695,5.705614581947046
BA,Canoas,2020-10-07,5.13886734199659,4.073255759913085,2020,1.7597217739390203,47703.22110583271,10.30867976941439,4.04449003472662
RJ,Canoas,2020-10-08,5.855968078737501,3.7111137458903776,2020,3.7378160089180787,45655.72474303314,6.809275498690286,5.396293231686829
RS,Rio de Janeiro,2020-10-09,5.538594821969237,4.516347228602767,2020,3.1306741042658794,43775.36661945119,12.992551752792558,5.049246829952185
RJ,Salvador,2020-10-10,5.964594761877799,4.646289238340906,2020,2.711696327970538,40887.99737943505,10.69268443568204,5.701394065317359
SP,Campinas,2020-10-11,5.5512480232666,3.0772593793192993,2020,1.8085415613819826,31842.887608001365,9.45831322222324,4.42936637693513
RS,Feira de Santana,2020-10-12,4.443687094929072,4.870623370596689,2020,3.338007830441553,36766.71263717978,9.185575596572374,5.84069405573399
MG,Feira de Santana,2020-10-13,5.666318661537115,3.879258508573728,2020,3.195362192069979,30059.008465111947,11.214313745811008,5.63469412993649
RJ,Uberlândia,2020-10-14,5.818042884979925,3.9895006958896877,2020,1.436910959664322,29304.358078099118,11.53551988355689,5.011873334448866
SP,Feira de Santana,2020-10-15,4.024430070038869,4.8540601883424515,2020,1.3603326921458243,48281.15012761182,9.352654479292255,4.3286471598810685
BA,Salvador,2020-10-16,5.182793170318417,4.47225536701798,2020,4.864327013448773,26053.576897255218,13.136518371254176,5.8412010207200336
RS,Niterói,2020-10-17,4.2979656548057195,3.783130155476093,2020,2.5478629137813744,30770.838344214964,11.945062927820658,4.532429122107093
SP,São Paulo,2020-10-18,4.9929760638585226,4.004882252661608,2020,1.157545970188314,20403.28933956958,13.124320906565007,4.03658021677304
RJ,Uberlândia,2020-10-19,4.8766133464894175,4.491111862025958,2020,4.286321105100747,34832.699093251824,10.850515236541638,5.719120211397609
BA,Campinas,2020-10-20,4.633616905566896,3.743705718433134,2020,1.8900463866162478,22134.49204897137,6.731397677242786,4.453519324091857
BA,Salvador,2020-10-21,5.040849739566213,4.122829492178134,2020,3.421383154270871,21637.644892414344,12.75524632031467,5.288877914329407
RJ,Rio de Janeiro,2020-10-22,4.212422285459276,3.893493465132582,2020,4.081607768406665,47801.515069019624,9.564976912703042,4.776637958426768
RJ,Porto Alegre,2020-10-23,5.186473874106089,4.21663789718035,2020,1.5333680168453414,21211.8433198628,12.67249408999005,4.040421930101589
MG,Uberlândia,2020-10-24,5.546289679067822,4.476508313028586,2020,4.023292361527677,45611.08365481479,6.652099324258643,5.397691474353737
BA,Feira de Santana,2020-10-25,4.825132401043757,4.637441332571666,2020,1.433815640673219,45674.95673773821,6.225462841223049,5.577882949448467
MG,São Paulo,2020-10-26,4.0290896040464315,4.636725217460556,2020,2.3139725531883455,36954.715919599344,13.040344583357967,4.365076570104363
RJ,Feira de Santana,2020-10-27,5.4800503981723345,4.615181164517449,2020,3.2461695068889527,39457.9975372913,14.336724620436481,5.484695305495938
BA,Feira de Santana,2020-10-28,4.658980743021185,3.6397126754379503,2020,2.66757486579241,35213.867180330635,12.605117426556948,4.580195835602495
SP,Uberlândia,2020-10-29,4.883554234722444,4.777739491487675,2020,3.642868087644196,45013.55157627397,12.005277217866599,5.944373011355079
BA,Porto Alegre,2020-10-30,4.633659993223749,3.042968710164711,2020,4.503805227460045,40580.05042967982,13.408614697355896,5.131846803275343
BA,Rio de Janeiro,2020-10-31,5.405030858007372,3.5197551095093123,2020,4.831626379944828,45300.58590739302,13.633031897715936,5.362635105986887
RS,Uberlândia,2020-11-01,4.293269371258134,4.774858436518703,2020,1.75119333168908,27943.614912365898,13.435025570880065,4.695392579423019
SP,Feira de Santana,2020-11-02,4.962025230769024,3.596076358665003,2020,4.003910588976712,38270.91503560012,13.396513676666359,4.993035963117947
RS,Campinas,2020-11-03,5.271703440516849,4.235361826449525,2020,1.0208475194516815,33673.61230935192,13.28380504160039,4.875013943976506
RS,Canoas,2020-11-04,4.310985852186609,3.265424673562718,2020,1.9043049040887268,25485.066171131017,14.174922670695697,4.425371011149078
BA,Rio de Janeiro,2020-11-05,4.497286212151341,4.847251459625469,2020,4.241738587202862,47098.14943162095,14.729124986727726,4.703512789624053
SP,Canoas,2020-11-06,4.7677988417459325,4.413196690911745,2020,3.6424188785728524,25838.674996406382,7.153743946374821,5.530083035115056
BA,Porto Alegre,2020-11-07,5.488336744304791,4.890918434044398,2020,2.6079961791029134,23000.87843633809,13.239931681506398,4.682616713757714
MG,Canoas,2020-11-08,4.656081313989032,3.504109878614938,2020,1.5067039190030957,33790.66080930081,7.27879603150129,5.79350339332318
BA,Canoas,2020-11-09,4.728403463155635,4.687974684208315,2020,4.584470119808715,49424.340828153814,9.192869178810573,4.425955423242998
MG,Porto Alegre,2020-11-10,4.466431997156542,4.746535783394349,2020,4.305923449854264,43794.292365783534,13.536462403131276,4.785691938787681
SP,Campinas,2020-11-11,5.470758619574944,4.149888532884815,2020,4.861797077163489,23270.25755553952,10.059625153090481,4.969281299924637
SP,Niterói,2020-11-12,4.405025244821503,3.4886871089230698,2020,1.0505566092134218,45347.823225802786,14.059070369763138,5.843909840724241
RJ,Porto Alegre,2020-11-13,4.144443704991593,3.1755008758562338,2020,3.5542689976311688,45100.27313850976,6.375513916853869,5.486602257354356
MG,São Paulo,2020-11-14,5.82772142853687,4.032428633650231,2020,4.613486005433089,45860.69119929799,13.901822997271626,4.235068648513906
BA,São Paulo,2020-11-15,5.642145102050127,4.479482790693059,2020,2.910565437523521,48446.52104356326,13.175767342589843,4.562984665524619
BA,Campinas,2020-11-16,5.742627369198412,3.533378429032657,2020,2.483436741689862,38119.42953256973,11.935141000983617,5.135981640984886
MG,Canoas,2020-11-17,5.294855952621085,3.6853833563354925,2020,3.354444723250294,37307.1952537889,12.35939106758655,5.967121405696096
BA,Salvador,2020-11-18,5.3609367933521686,4.230778370286914,2020,4.366112452318662,27663.557676381664,7.079387840868758,5.66588166623781
BA,Belo Horizonte,2020-11-19,5.317416486069781,3.915843582269167,2020,2.5839056363485797,31457.081332600894,8.1739324969073,5.248292557440355
MG,Uberlândia,2020-11-20,5.351963894116648,3.750467469266412,2020,2.7231836694341123,37925.1783726582,9.654784726355434,5.317500788820434
SP,Porto Alegre,2020-11-21,5.0527743214538665,4.441835748150662,2020,1.2272636164002355,42300.312167541306,8.4976177544887,5.111842477609787
RS,Salvador,2020-11-22,4.225241302243337,3.207275059869442,2020,4.058645392349906,42403.920295213655,12.999368882453785,5.416762709547582
MG,Porto Alegre,2020-11-23,4.025846852962828,3.563312492026726,2020,1.6749438356046342,29993.22156537748,8.82363334292647,5.891026353647338
RJ,Belo Horizonte,2020-11-24,4.093127313835439,3.5024846925170827,2020,3.309894588773159,47765.46062375317,14.998089217225491,4.255146939916516
SP,São Paulo,2020-11-25,5.773837633545366,3.6409459372815376,2020,4.518290122349581,33924.12214659919,13.899789015946183,4.293480892981273
RJ,São Paulo,2020-11-26,4.067044929982284,4.222562006214767,2020,1.509395467811033,29353.421965738584,7.021192320158156,5.5560901554306845
MG,Feira de Santana,2020-11-27,4.132674922525305,4.741682460819215,2020,3.1452636481494456,24451.923866703077,8.556879886732881,4.118862602396184
RS,Rio de Janeiro,2020-11-28,5.575336328615914,3.1961913823390753,2020,4.778770866684292,39798.45666830285,8.14827555973654,4.710269820930561
RJ,Belo Horizonte,2020-11-29,4.523806644850623,3.111021260835269,2020,2.063406853998531,39646.377160858305,12.677946631669377,5.6045304299010335
BA,Niterói,2020-11-30,5.184917304490277,3.4522453919419958,2020,2.7283051819357853,42010.68562286341,8.939886454030633,5.43035325122773
MG,Rio de Janeiro,2020-12-01,5.4510925569494795,3.1391512166957445,2020,3.6258581849499403,28765.94079135322,13.74956249607092,5.50742738092282
SP,Rio de Janeiro,2020-12-02,5.04565336125238,3.9814669412534176,2020,2.1734304515007183,27275.7137970731,14.528407756887113,4.959993646244523
RS,Uberlândia,2020-12-03,5.082918076863354,3.256529777639173,2020,2.0143081669330574,27288.499665617717,12.234545820456413,5.764320391511485
SP,Canoas,2020-12-04,5.671940126441147,3.1341342027173265,2020,1.2169777894887766,39708.296977930615,7.070115426959803,5.970735099440592
MG,Uberlândia,2020-12-05,4.022662793272582,3.6058446374963857,2020,4.76744303439207,25784.9939702311,11.20194054585184,5.027083674534879
RS,Porto Alegre,2020-12-06,5.466919318429787,4.826299973211262,2020,1.702425945747545,22346.817978175357,8.233566942769212,5.838278984374435
MG,Feira de Santana,2020-12-07,4.817830577895382,4.952581124317623,2020,2.5612093141123027,36310.85822364643,5.215558608697282,5.258057413864662
SP,Rio de Janeiro,2020-12-08,4.33280687520589,4.7414497135583,2020,3.744493204893505,44322.61489397692,13.239901283326024,5.026092204479362
BA,Rio de Janeiro,2020-12-09,4.358970960155629,4.282882161034245,2020,2.2706102940455914,34047.16939533908,11.3134178105809,5.536602824165114
RS,Rio de Janeiro,2020-12-10,5.8159535340294095,4.309305405685759,2020,1.0365855351424549,42240.72783291186,13.759837571658279,5.091713307576499
MG,Niterói,2020-12-11,4.71725066270219,3.7785859886304056,2020,3.1567828803261984,21506.735537956716,11.079201493155303,4.441049898767993
MG,Canoas,2020-12-12,4.515906383758636,3.8520168204875467,2020,3.3269828989787595,22121.169269474187,10.725832687334478,4.632175083706938
BA,Campinas,2020-12-13,5.837979659815261,4.802034949615349,2020,2.2403422941952846,48378.146157416115,5.172841333970787,4.976260225406852
RS,São Paulo,2020-12-14,5.595013037401063,3.628790671010602,2020,2.9570076336425175,39796.86379093927,9.573034586105091,4.828356501256098
SP,São Paulo,2020-12-15,4.475751115022582,4.334079450192245,2020,2.7425929375448663,39231.54592639019,14.500991585975244,4.277900365538761
SP,Canoas,2020-12-16,4.3738467590391865,4.617485665252161,2020,3.371399917427784,38889.804851556255,13.69394896391442,4.783849885943947
SP,Campinas,2020-12-17,4.9258964739078035,3.222137133893712,2020,1.5798227803258804,30806.325750563134,9.120753545013898,4.904570721980149
SP,Canoas,2020-12-18,5.376129497931856,3.3038170591196083,2020,3.0044294276441317,47571.30625462052,10.74091758530048,4.651237497207614
BA,Belo Horizonte,2020-12-19,4.62788657866489,3.365519813400326,2020,2.8956414721987573,36330.22579698123,11.644817605795664,4.084896355122733
RS,Canoas,2020-12-20,4.923316003921898,3.3045656322786527,2020,2.2519829384146193,39315.71977581491,7.740101008507749,4.108417854189847
RJ,Uberlândia,2020-12-21,5.610465056907811,3.5570290023171216,2020,1.4948144719314045,44314.12819793843,6.743448284895405,5.907768015306827
RJ,Canoas,2020-12-22,4.574386997478515,3.560781009276397,2020,2.0239407459179124,21539.1257627274,11.967197924080438,4.009508613246424
RS,Canoas,2020-12-23,5.97101132953651,3.38555464160999,2020,1.398922428193801,31103.79820095381,9.34894710050487,4.934626305430042
RS,Uberlândia,2020-12-24,4.63455850188178,3.794091640066636,2020,2.9487498870222515,30329.723297906814,8.306336603787356,5.253221506596549
RJ,Canoas,2020-12-25,5.424417509818171,3.9920819016347293,2020,3.7981472103329663,32118.809813392967,7.3239393762686875,5.619764616381033
SP,Campinas,2020-12-26,5.121915140694045,4.049535572783217,2020,2.8770556553937086,30068.706250617237,14.554644833585408,5.635426434447523
SP,Rio de Janeiro,2020-12-27,5.517071363988634,4.736360417663438,2020,2.9716270829149396,33474.82079792289,9.362863395774278,4.628017769308289
RS,Canoas,2020-12-28,5.106932119534082,4.247046511892615,2020,2.5627289881802593,25102.972610436926,13.670684016768828,5.162288795783835
RJ,Canoas,2020-12-29,5.178715304648485,3.7156376819487407,2020,3.289522020181136,48947.95041234298,9.808499387515322,4.074031987633204
RS,Belo Horizonte,2020-12-30,4.193498446633835,4.8449890450209985,2020,3.325669271808979,47991.001183352,14.671466387841052,4.871356903900024
RJ,Canoas,2020-12-31,4.1095459363982485,4.406533603451717,2020,4.199875539665777,26967.231524417224,5.619694862165342,4.743652319636628
RJ,Canoas,2021-01-01,4.681947744093548,3.0732512850778324,2021,1.5804142282590967,38403.52296072872,12.091006770518408,5.66488564029936
MG,Campinas,2021-01-02,4.291515916468103,3.254376623323256,2021,1.3357787551886453,48414.12226422134,7.36073984235513,5.615172412852784
SP,Rio de Janeiro,2021-01-03,4.9553429791240236,3.8566560256184346,2021,3.0055041594326526,35308.53274394267,8.01668846169998,5.844910362198558
RS,Canoas,2021-01-04,4.438829064446136,4.5112202204423975,2021,3.0555720022734922,25498.448103303715,5.85347425233299,5.98261032156074
MG,Rio de Janeiro,2021-01-05,5.621387860174694,3.925166179588828,2021,2.6040214456790833,36290.77348748908,6.920681129359235,4.743924941796325
BA,Feira de Santana,2021-01-06,4.572407202678973,4.696274773064826,2021,4.310062261281724,42905.1012459587,12.978599027508118,4.651225944671521
SP,São Paulo,2021-01-07,5.827032390753773,4.490417044385091,2021,3.9169248969089283,25399.461103596837,5.0840215670849345,5.895445257184122
MG,Feira de Santana,2021-01-08,5.566247500302627,3.5078424186987265,2021,4.343779760553168,42213.54119659285,9.4809340329421,4.372693372947749
SP,Campinas,2021-01-09,4.898070508637476,3.7760583767045532,2021,3.749214055694938,34653.22124441405,13.014276598259515,5.217971962263397
BA,Rio de Janeiro,2021-01-10,5.424607279919433,3.6951598660544454,2021,2.3188279619763414,28264.52615996493,14.418782058434674,4.511407386296404
SP,Feira de Santana,2021-01-11,5.481600806243039,3.1986382295244207,2021,1.588889661938366,36178.6912049268,12.069992604344458,5.471718412982228
BA,São Paulo,2021-01-12,4.458958333798442,3.6629666062428736,2021,3.5535585634936235,35681.27312955051,13.141887814962418,4.781956523269066
RJ,Rio de Janeiro,2021-01-13,4.397630433335493,4.710000486253065,2021,3.89445880624321,43861.1081639163,7.390551120794509,5.029874143694666
RJ,Feira de Santana,2021-01-14,4.37114671980585,3.4662245413024113,2021,4.640039420692106,47654.69924635558,13.890584875496938,5.806470626356697
MG,Belo Horizonte,2021-01-15,4.465463710609236,4.611963599748381,2021,1.0945795196620445,40088.32127441565,12.73249357937729,4.4459845438432986
MG,Feira de Santana,2021-01-16,5.127247528888947,4.188299787331265,2021,3.1294770757381567,25271.923587984165,10.857374822592634,4.969517486364102
RJ,Canoas,2021-01-17,4.639483343890923,3.3006433833854905,2021,1.4319011603734273,46055.306597008486,13.172391363458294,4.402839708311603
MG,Salvador,2021-01-18,5.2325763756892485,3.3060796409359474,2021,4.0200754997382075,43841.58202263221,14.617691877574925,5.327407257091766
MG,Belo Horizonte,2021-01-19,5.7269813252841235,3.2492123061027787,2021,2.9687698400976,43110.313550543564,14.02680138465708,4.346068865088765
SP,Niterói,2021-01-20,4.367285087416975,3.0723674467366573,2021,4.771966735527471,24049.813719321468,10.005702121918143,4.588137934061129
RJ,Uberlândia,2021-01-21,5.0816253275201255,3.6450503344560845,2021,2.5714371898490107,30853.896698480545,14.773293481000179,5.808710559754953
SP,São Paulo,2021-01-22,5.525497145105613,4.402584495823171,2021,1.499170878453528,44147.6819396246,9.55665762663458,4.236217518612141
BA,Rio de Janeiro,2021-01-23,5.389710305328261,4.893122045287665,2021,2.3238017433315408,43674.96787665783,12.887421109350171,5.603824679706339
RS,Niterói,2021-01-24,4.21567904472167,3.29324598912873,2021,4.97450968053505,34749.80527829549,6.830536562260532,4.321614313115044
RS,Belo Horizonte,2021-01-25,4.44479719008775,4.060169504629748,2021,2.7389400546414926,36521.90443978399,11.948159343031493,4.694251594389559
RJ,São Paulo,2021-01-26,5.715351996117294,3.1170274959676245,2021,1.0892868534897544,33490.365496094404,12.620942329150736,4.774325622942145
MG,Rio de Janeiro,2021-01-27,4.76278126450431,4.423905784902484,2021,2.3582058885471207,41532.41597912237,12.946247651600597,4.650797638075976
RJ,Campinas,2021-01-28,5.086414151242279,4.915425308422285,2021,3.271603808279291,21274.40312555123,7.8753908114260005,4.295209065160257
BA,Canoas,2021-01-29,4.006345621459548,3.776804440911441,2021,2.641327012854461,36497.71912601597,12.37763215314558,4.488778832892348
RJ,Belo Horizonte,2021-01-30,5.108496101844279,3.2918350883221454,2021,2.727174232721304,45262.817401384964,11.125329435985218,5.03552418712593
SP,Niterói,2021-01-31,5.830563979951334,3.4175534453682967,2021,1.121043809082888,49117.644869912205,11.214270361654066,4.0933368832336505
MG,São Paulo,2021-02-01,5.943983653702863,3.535899292363061,2021,2.573987895177183,49504.160987460345,12.295045252068004,4.707619834953906
RS,Belo Horizonte,2021-02-02,5.424267954477718,3.5901542854376745,2021,4.287364470626995,21188.71759917988,12.689737483682734,5.437807728456528
